post_id,filename,description,likes,comments,views
"2927287645235374956","2022-09-14_2927287645235374956.webp","What's better than a set of stacked lobe piercings? .... 2 sets of stacked lobe piercings!
All solid 14k yellow gold threadless end by our friends at @buddhajewelryofficial and locked into posts made by our friends at @neometaljewelry.
In order from front to back and top to bottom:

14k yellow gold ""lazer disk"" 
14k yellow gold ""vortex"" 
14k yellow gold ""Multiplicity"" cz
14k yellow gold ""Rhodes"" with genuine diamond 💎 
14k yellow gold ""Desden"" cz

I absolutely love how this combo pulled together! All done by me, front 2 are healed and back single is healed.","62","6","0"
"2929391173417577616","2022-09-17_2929391173417577616.webp","Fresh conch piercing with a stunning solid 14k yellow gold ""Alice"" with genuine white topaz by our amazing friends at @buddhajewelryofficial 
Delicately detailed and arranged in an arch design this piece fits perfectly in this clients ear.","65","8","0"
"2931585377945198603","2022-09-20_2931585377945198603.webp","This client has a high inner helix ridge and very low outer helix curve... so we decided on something super rad for their anatomy! Custom industrial/scaffa piercing with a super rad titanium tooled bar by our amazing friends at @interstellarjewelryproductions. I absolutely love making clients dreams happen!","253","38","0"
"2932284028733651027","2022-09-21_2932284028733651027.webp","@charlie_the_hound_dawg came in for a stunning new addition to their already amazing ear setup. She chose a solid 14k white gold ""Alice"" with genuine white topaz for her new faux rook piercing, by our amazing friends at @buddhajewelryofficial and locked into a threadless post by @neometaljewelry. I just love how this piece fits for her anatomy!","49","6","0"
"2933751172565407565","2022-09-23_2933751172565407565.webp","What a great way to start the day! Fresh daith Irving with a solid 14k white gold ""Audrey"" by our awesome friends at @buddhajewelryofficial. This is a cup and divet ring where the seam in by the design making the wearable surface safe flawless for healing. With a delicate line of prong set genuine @Swarovski czs this ring has bling... and I just love the way it sits in this clients ear.","77","8","0"
"2934573392388883615","2022-09-24_2934573392388883615.webp","This client is happily healed and came in for an amazing upgrade! Solid 14k yellow gold ""Lucian"" with genuine @swarovski czs. We also decided to connect it with a solid 14k yellow gold link chain with center cz for an amazing hooplike effect. Both pieces created by our amazing friends at @buddhajewelryofficial. I am so blessed to create amazing piercing concepts like this with amazing clients!","207","11","0"
"2937416087939433281","2022-09-28_2937416087939433281.webp","What you see vs. what I see. I finally remembered to take a photo of angles! Fresh double forward helix piercing with titanium set genuine @swarovski threadless solitaires. Did you know that the angle of your piercings vs the curves of your tissue make all the difference in the world. Wrong angle equals harder heal or worse.  When the quality and angle are spot on everything ends flawlessly. Thank you for your trust!","199","8","0"
"2943197477691955191","2022-10-06_2943197477691955191.webp","Upgrade day! Healed anti-tragus piercing on one of my amazing clients. She upgraded to a solid 14k white gold ""Myriad"" by our awesome friends at @buddhajewelryofficial.  This piece contains 3 pear cut genuine @swarovski czs in a delicate cascading arch and just slays in this healed piercing! Thank you for all your trust!","83","4","0"
"2948241240765805059","2022-10-13_2948241240765805059.webp","Healed conch done by me awhile back. This client came in for a buddhaful upgrade to a solid 14k yellow gold ""Auralie"" by our friends at @buddhajewelryofficial. A slash of sparkle with 3 delicate chains that create a stunning hoop and stud combo for a look that slays.","86","12","0"
"2959111451520179479","2022-10-28_2959111451520179479.webp","Fresh middle helix with a solid 14k white gold ""staxx"" with black spinnel by our amazing friends at @buddhajewelryofficial. I just love how this piece sits for this client.","61","5","0"
"2962108587266503471","2022-11-01_2962108587266503471.webp","Fresh septum for this amazing client using a solid 14k yellow gold ""Sophia"" ring by our amazing friends at @buddhajewelryofficial. What a great fit for this awesome client.","108","12","0"
"2964200871273169957","2022-11-04_2964200871273169957.webp","Fresh middle/ midway helix with a solid 14k yellow gold ""Paragon"" by our friends at @buddhajewelryofficial for this awesome client. Delicate spirals of gold encompass 2 genuine @swarovski czs for a stunning addition to any piercing.","49","4","0"
"2970037948875395568","2022-11-12_2970037948875395568.webp","Bold in Gold! This client came in and wanted a statement piece for her daith... and the ""Elite"" by @buddhajewelryofficial did not disappoint! 5 marquise cut czs and 10 round solitaires by @swarovski make up this dynamic piece that is sure to make you swoon.","152","8","0"
"2982341240838152303","2022-11-29_2982341240838152303.webp","I just love how this conch piercing came out! This rad client chose a solid 14k yellow gold ""Volent"" by our awesome friends at @buddhajewelryofficial. A great fit for a great client!","100","8","0"
"2984515134206419327","2022-12-02_2984515134206419327.webp","When you love a bold statement... the ""Deity"" by @buddhajewelryofficial is where it's at for this fresh flat piercing. Brilliantly detailed in solid 14k yellow gold with a stunning genuine @swarovski pear cut solitaire in the center. This piece is accented by two delicate link chains... for a piece that will awww you!","72","6","0"
"2987404453889619960","2022-12-06_2987404453889619960.webp","Fresh tragus with a solid 14k white gold ""L.A. Baby"" by our awesome friends at @buddhajewelryofficial.  We just love how this piece fits for this client.","62","9","0"
"3009875934957589852","2023-01-06_3009875934957589852.webp","Septum done by me... and upgraded to a stunning solid 14k rose gold beaded ring by our friends at @tawapa. Beaded rings offer a awesome detailed option when you don't want too much sparkle and this piece fits this client perfectly.","189","14","0"
"3010602708494667560","2023-01-07_3010602708494667560.webp","Helix piercings! This client came in for a new addition. Fresh helix piercing with a solid 14k yellow gold ""Kiera"" by our friends at @buddhajewelryofficial. This threadless dangle has 3 genuine @swarovski czs in cascading size connected by little chain links. This clients deep outer curve of her helix allows for this piece to nestle itself along the ridge for a truly stunning addition.","108","4","0"
"3013555659506078119","2023-01-11_3013555659506078119.webp","I rarely post progress shots on ear projects.... but this one was too good to pass up! Daith(healed and done by me  4 to 5 yrs ago). We added a low flat to low helix featuring the solid 14k yellow gold ""Mischief"" by our friend at @buddhajewelryofficial. This piece has 2 pearl solitaires the top with a pear cut cz dangle and connected by a delicate link chain. We also added two high lobes with solid 14k yellow gold hammered discs also bu our friend at @buddhajewelryofficial. What's your next addition?","193","17","0"
"3050468258460615478","2023-03-03_3050468258460615478.webp","Another beautiful ear project in the making. 
Flat is with a solid 14k yellow gold ""Deity"" daith with a solid 14k gold ""Prism"" conch happily healed and upgraded to a solid 14k gold ""Darque"" staggered second holes with a solid 14k gold ""Zuri"" and a solid 14k gold ""Mishka"" with genuine black diamond... all by our friends at @buddhajewelryofficial. What a great way to finish off my day!","150","14","0"
"3064934410994962501","2023-03-23_3064934410994962501.webp","Fresh deep helix piercing with a jaw dropping solid 14k white gold ""Mandala"" by our friends at @buddhajewelryofficial.  This will be the starting point of this awesome clients first ear project. Cannot wait to work on this some more.","107","9","0"
"3065663938729528955","2023-03-24_3065663938729528955.webp","Fresh conch piercing with an awe inspiring solid 14k white gold ""Eye Candy"" by our awesome friends at @buddhajewelryofficial.  A stunning genuine amethyst is beautifully surrounded by genuine @swarovski marquise and solitaires for a jaw dropping statement and a great addition to this clients ear.","105","10","0"
"3088894193253611873","2023-04-25_3088894193253611873.webp","What a dynamic duo chosen by this client. A solid 14k white gold mini ""pump up the volume"" with genuine smokey quartz and a solid 14k white gold ""Elicit"" with genuine smokey quartz and a genuine @swarovski crystal drop. Both pieces are kissed in white gold and are designed by our friends at @buddhajewelryofficial. The cool white gold and the warmth of the smokey quartz just go so well together.","68","6","0"
"3104005778663615009","2023-05-16_3104005778663615009.webp","Got to add this gorgeous solid 14k gold ""Scandalous"" by @buddhajewelryofficial to this awesome clients ear in a fresh deep middle helix piercing. I absolutely love how this piece matches the natural curve of this clients anatomy.","89","8","0"
"3247623612741906127","2023-11-30_3247623612741906127.webp","I got the beautiful pleasure of working with this bride for her special day. Featuring a solid 14k yellow gold dagger, 14k yellow gold Jaxon and 14k yellow gold Infinity all by our friends at @buddhajewelryofficial . When you special day just needs to be perfect.
#safepiercing #lobepiercings #bodymods #girlswithtattoos #girlswithpiercings #bodypiercings #earpiercing #treatyourself #highqualityjewelry #lovetheskinyourin #buddajewelryorganics #highquality #14kgoldjewelry #14kgold #Swarovski #femalepiercer #femaleartist #professionalpiercer #piercing","129","4","0"
